_id,length,end_node,start_node,street,street_level,street_name,street_type,slat,slng,elat,elng
34689,118,2247676284,2247676289,215350717,4,Quốc lộ 1,tertiary,106.6525174,106.6514351,10.8621261,10.8621776
34690,18,5767074555,2247676284,215350717,4,Quốc lộ 1,tertiary,106.6514351,106.651262,10.8621776,10.8621833
34691,48,2247676299,5767074555,215350717,4,Quốc lộ 1,tertiary,106.651262,106.6508191,10.8621833,10.862198
34692,42,4069456138,2247676299,215350717,4,Quốc lộ 1,tertiary,106.6508191,106.6504342,10.862198,10.8622002
34693,36,2247676287,4069456138,215350717,4,Quốc lộ 1,tertiary,106.6504342,106.6501042,10.8622002,10.8621815
34694,30,5765428387,2247676287,215350717,4,Quốc lộ 1,tertiary,106.6501042,106.6498302,10.8621815,10.8621381
34695,11,2247676294,5765428387,215350717,4,Quốc lộ 1,tertiary,106.6498302,106.6497311,10.8621381,10.8621195
34696,5,5765428386,2247676294,215350717,4,Quốc lộ 1,tertiary,106.6497311,106.6496813,10.8621195,10.8621091
34697,22,4069469189,5765428386,215350717,4,Quốc lộ 1,tertiary,106.6496813,106.6494828,10.8621091,10.8620634
34705,147,2210883962,2247676296,215350718,1,Cầu vượt Tân Thới Hiệp,trunk,106.6525178,106.6511715,10.8620515,10.8621176
34706,58,2212551141,2210883962,215350718,1,Cầu vượt Tân Thới Hiệp,trunk,106.6511715,106.6506367,10.8621176,10.8621335
34707,38,4069456137,2212551141,215350718,1,Cầu vượt Tân Thới Hiệp,trunk,106.6506367,106.6502887,10.8621335,10.8621269
34708,31,2210883968,4069456137,215350718,1,Cầu vượt Tân Thới Hiệp,trunk,106.6502887,106.6499973,10.8621269,10.8620995
34709,24,2210883964,2210883968,215350718,1,Cầu vượt Tân Thới Hiệp,trunk,106.6499973,106.6497739,10.8620995,10.8620701
34809,146,4649967850,4609314796,215424982,2,Nguyễn Thái Học,primary,106.694617,106.6953076,10.7692254,10.768095
34810,8,4612970106,4649967850,215424982,2,Nguyễn Thái Học,primary,106.6953076,106.6953474,10.768095,10.7680299
34811,7,5762736901,4612970106,215424982,2,Nguyễn Thái Học,primary,106.6953474,106.6953807,10.7680299,10.7679754
34812,9,4612970105,5762736901,215424982,2,Nguyễn Thái Học,primary,106.6953807,106.6954254,10.7679754,10.7679022
34813,14,4609802778,4612970105,215424982,2,Nguyễn Thái Học,primary,106.6954254,106.6954941,10.7679022,10.7677898
34817,80,4612970108,411919456,215508134,2,Nguyễn Thái Học,primary,106.6958798,106.6955024,10.7673696,10.7679903
34818,9,5762736900,4612970108,215508134,2,Nguyễn Thái Học,primary,106.6955024,106.6954579,10.7679903,10.7680634
34819,7,4612970107,5762736900,215508134,2,Nguyễn Thái Học,primary,106.6954579,106.6954244,10.7680634,10.7681184
34820,8,4649999511,4612970107,215508134,2,Nguyễn Thái Học,primary,106.6954244,106.695385,10.7681184,10.7681831
34914,216,2305155096,403597065,215946085,2,Nguyễn Hữu Thọ,primary,106.7006105,106.7009588,10.7384081,10.7403264
34915,11,2305155089,2305155096,215946085,2,Nguyễn Hữu Thọ,primary,106.7009588,106.7009796,10.7403264,10.7404303
34916,105,3171492374,2305155089,215946085,2,Nguyễn Hữu Thọ,primary,106.7009796,106.7011435,10.7404303,10.7413671
34937,166,757608880,2358050717,215947465,3,Nguyễn Thị Thập,secondary,106.7026731,106.7011755,10.7401285,10.740399
34938,21,2305155089,757608880,215947465,3,Nguyễn Thị Thập,secondary,106.7011755,106.7009796,10.740399,10.7404303
34939,10,2305155095,2305155089,215947465,3,Nguyễn Thị Thập,secondary,106.7009796,106.7008867,10.7404303,10.7404466
34940,10,2305155096,2305155091,215947467,3,Nguyễn Thị Thập,secondary,106.7008654,106.7009588,10.7403438,10.7403264
34941,187,5781118720,2305155096,215947467,3,Nguyễn Thị Thập,secondary,106.7009588,106.7026508,10.7403264,10.7400235
35176,34,2262740997,2262741008,216955725,3,Nguyễn Thị Tú,secondary_link,106.6011059,106.600969,10.8167382,10.8164546
35177,13,2262741007,2262740997,216955725,3,Nguyễn Thị Tú,secondary_link,106.600969,106.6008793,10.8164546,10.8163685
35178,27,366448713,2262741007,216955725,3,Nguyễn Thị Tú,secondary_link,106.6008793,106.6006358,10.8163685,10.8163085
35179,26,2262741009,366448713,216955728,3,Nguyễn Thị Tú,secondary_link,106.6006358,106.6008289,10.8163085,10.8161707
35180,18,2262741010,2262741009,216955728,3,Nguyễn Thị Tú,secondary_link,106.6008289,106.6008761,10.8161707,10.816009
35181,20,2262741003,2262741010,216955728,3,Nguyễn Thị Tú,secondary_link,106.6008761,106.6008909,10.816009,10.8158221
35187,9,366456531,5735793239,216955791,1,Quốc lộ 1,trunk,106.5956207,106.5956414,10.7897754,10.7898611
35188,53,2242342748,366456531,216955791,1,Quốc lộ 1,trunk,106.5956414,106.5957242,10.7898611,10.7903309
35189,103,5737748556,2242342748,216955791,1,Quốc lộ 1,trunk,106.5957242,106.5959084,10.7903309,10.7912412
35190,56,3164004919,5737748556,216955791,1,Quốc lộ 1,trunk,106.5959084,106.5960096,10.7912412,10.7917411
35191,102,4069532566,3164004919,216955791,1,Quốc lộ 1,trunk,106.5960096,106.5961931,10.7917411,10.7926496
35192,57,5735793255,4069532566,216955791,1,Quốc lộ 1,trunk,106.5961931,106.5963168,10.7926496,10.793154
35193,47,2241417032,5735793255,216955791,1,Quốc lộ 1,trunk,106.5963168,106.5964195,10.793154,10.7935729
35194,37,5750682201,2241417032,216955791,1,Quốc lộ 1,trunk,106.5964195,106.5964931,10.7935729,10.7939021
35195,33,5750682207,5750682201,216955791,1,Quốc lộ 1,trunk,106.5964931,106.5965594,10.7939021,10.7941986
35196,43,5748432030,5750682207,216955791,1,Quốc lộ 1,trunk,106.5965594,106.5966443,10.7941986,10.794578
35197,46,2241417025,5748432030,216955791,1,Quốc lộ 1,trunk,106.5966443,106.5967354,10.794578,10.7949856
35198,72,5748432031,2241417025,216955791,1,Quốc lộ 1,trunk,106.5967354,106.5968559,10.7949856,10.7956305
35199,97,5748432042,5748432031,216955791,1,Quốc lộ 1,trunk,106.5968559,106.5970086,10.7956305,10.7964952
